"","year","fence","plot","wtd.mean","wtd.sd","winter.t40.min","winter.t40.mean","winter.t40.sd","t40.filled.min","t40.filled.mean","t40.filled.max","t40.filled.sd","treatment","treatment2"
"148",2012,1,4,19.7222222222222,9.02337983506173,-4.699,-1.82194356416275,1.46420138172332,-0.447,1.03288058278867,4.627,1.0615351054485,"c","c"
"149",2012,1,5,32.3888888888889,6.7149977638532,-0.84,-0.313965669014085,0.237333761989001,-0.449,1.51967715141612,3.696,1.17695120264006,"w","w"
"150",2012,1,6,6.64814814814815,5.20579288147424,-0.683,-0.259616881846635,0.209162754434738,-0.473,1.4360637254902,3.698,1.21984449339539,"w","w"
"151",2012,1,7,6.64814814814815,5.20579288147424,-0.84,-0.313965669014085,0.237333761989001,-0.449,1.51967715141612,3.696,1.17695120264006,"w","w"
"152",2012,1,8,32.3888888888889,6.7149977638532,-0.683,-0.259616881846635,0.209162754434738,-0.473,1.4360637254902,3.698,1.21984449339539,"w","w"
"153",2012,2,1,27.9074074074074,8.44129230587069,-4.49,-1.26333822378717,1.39517157497055,-0.96,0.30531454248366,1.6,0.621395072579362,"c","c"
"154",2012,2,2,25.9259259259259,10.2153267235993,-4.013,-1.35488751956182,1.22017070535044,-0.471,0.929465822440087,2.838,0.91268665968915,"c","c"
"155",2012,2,3,25.9259259259259,10.2153267235993,-4.49,-1.26333822378717,1.39517157497055,-0.96,0.30531454248366,1.6,0.621395072579362,"c","c"
"156",2012,2,4,27.9074074074074,8.44129230587069,-4.013,-1.35488751956182,1.22017070535044,-0.471,0.929465822440087,2.838,0.91268665968915,"c","c"
"157",2012,2,5,10.0185185185185,5.05625239973632,-1.184,-0.551830692488263,0.336631822110316,-0.421,2.5854591503268,5.267,1.64370303818958,"w","w"
"158",2012,2,6,17.2777777777778,5.74757263503199,-1.134,-0.568456572769953,0.330921682583277,-0.341,2.55393409586057,6.19,1.68387268543925,"w","w"
"159",2012,2,7,17.2777777777778,5.74757263503199,-1.184,-0.551830692488263,0.336631822110316,-0.421,2.5854591503268,5.267,1.64370303818958,"w","w"
