"","year","block","fence","plot","treatment","depth.cat","depth0","depth1","bulk.density","ash","C","N","soil.stock","ash.stock","C.stock","N.stock","fracModern","fracModernSe","delta14","d14CSe","dryWt","LFracWt","HFracWt","HFracC","LFracC","HFracN","LFracN","LFracF14C","LFracF14CSe","HFracF14C","HFracF14CSe","LFracd14C","LFracd14CSe","HFracd14C","HFracd14CSe","Fe","coreNum","midDepth","percC","bulkAge","LFracAge","HFracAge","LFracOffset","HFracOffset","propLC","propHC","propLN","propHN","stockLC","stockHC","stockLN","stockHN","percL","percH","LFracCtoN","HFracCtoN"
"16",2009,1,1,5,"i","25-35",25,35,0.517658728453559,590.646987036499,215.632003620874,10.2156487909949,51.7658728453559,30.575356827424,11.1623788808275,0.528821976347457,0.800801427203799,0.151195517651456,-204.893394031401,1.19571785583809,6.11752255101727,1.3980621565606,4.73433387490485,20.8480334512668,337.103740311722,1.35760356162548,19.2294096015386,0.795286207618841,0.159340141377641,0.662010528801283,0.155369740914634,-210.369392670265,1.25910290481736,-342.697294498318,1.02856404342615,9433,2,30,21.5632003620874,1784.46884495059,1839.98451250263,3313.40218511861,55.5156675520407,1528.93334016802,0.82683741963426,0.17316258036574,0.807051764429159,0.192948235570841,9.22947255080337,1.93290633002413,0.42678670908013,0.102035267267327,22.8534042155369,77.389724932319,17.5306339246499,15.3564958435326
"17",2009,1,1,5,"i","35-45",35,45,0.945479149995048,813.760138796529,107.043650842623,4.83694384591679,94.5479149995048,76.9393244329194,10.120754001105,0.457322955601118,0.664227540717076,0.164962620490468,-340.496048646505,1.0950681875236,8.02623885406719,0.671338254622771,7.3350520045143,35.9214675821825,325.435210337208,2.36932060074658,17.6867967271464,0.759072531404888,0.164121986822632,0.676371592380092,0.158186188405033,-246.325538858294,1.24437689591862,-328.438358222297,1.07108632933726,27216.9,2,40,10.7043650842623,3286.54535795037,2214.36026699547,3141.00470657611,-1072.1850909549,-145.54065137426,0.453306859240609,0.546693140759391,0.405902250407412,0.594097749592588,4.58780720938774,5.53294679171726,0.185628416841463,0.271694538759655,8.36429449495612,91.3884091649897,18.3998954337343,15.1610835489564
"18",2009,1,1,5,"i","45-55",45,55,0.724047181387466,882.287910095481,69.1589009898824,3.21423368124501,72.4047181387466,63.8818074476871,5.00743073295792,0.232725683722611,0.667518804218176,0.30798340982746,-337.228190644746,1.70755473752679,8.06773001748454,1.28341132467842,6.65528771337286,35.1071806069466,322.592510883118,2.43181460407618,15.629236990269,0.6763498717255,0.175449031824614,0.653773596985906,0.178310812432682,-328.459924412572,1.14051867221907,-350.875650176562,1.13380965453879,39303.8,2,50,6.91589009898824,3246.83993862298,3141.26267840991,3413.97816309938,-105.577260213071,167.138224476407,0.639246263075259,0.360753736924741,0.553448889314731,0.446551110685269,3.20098138365155,1.80644934930637,0.12880177117129,0.103923912551321,15.9079607510041,82.4926924791657,20.6403237140731,14.4366188722201
"19",2009,1,1,5,"i","55-65",55,65,0.790796165877922,838.894320310677,35.0387191655872,1.24565877733297,79.0796165877922,66.3394412078449,2.77084847734197,0.0985062185107091,0.414295857634061,0.798179359578421,-588.650366944919,3.40819027287288,8.04337871120872,0.25738491654698,7.70772276847707,18.1340577325359,363.300264057723,1.32759904552743,8.84133651490855,0.403984103185582,0.213560881508836,0.37283520698165,0.235160024584627,-598.8887903575,0.855737730963704,-629.816174224504,0.872412074999655,31681.8,2,60,3.50387191655872,7078.47819998442,7280.94853452702,7925.50850953377,202.4703345426,847.030309549353,0.400839715232927,0.599160284767073,0.181927992954859,0.818072007045141,1.11066611461135,1.66018236273062,0.0179210386272261,0.080585179883483,3.19996018822669,95.8269285236576,41.0911023966924,13.6592880159322
"20",2009,1,1,5,"i","65-75",65,75,0.642668057474044,940.052303770123,22.7379238705106,0.970438563059534,64.2668057474044,60.4141587987945,1.46129373648537,0.0623669866219373,0.31121000982896,0.245318666381152,-691.003129798886,0.763114333637824,8.0601417734065,0.138960502439856,7.36165106358817,14.4455225425215,375.090351624107,1.13070886703249,9.53858226593502,0.328576404032397,0.246610977674832,0.302452905373413,0.265217827512886,-673.760235013818,0.810028994930558,-699.697958960312,0.801757284467348,NA,2,70,2.27379238705106,9376.81905710415,8940.61560237692,9606.0999668243,-436.203454727234,229.280909720144,0.328921422242889,0.671078577757111,0.137365044617276,0.862634955382724,0.480650814119393,0.980642922365977,0.00856704389996745,0.0537999427219699,1.72404538712135,91.3340145936028,39.3234907627374,12.7756339086942
"21",2009,1,1,5,"i","75-85",75,85,0.711435152245234,946.705667430729,19.0936306017739,0.901994307789036,71.1435152245234,67.3519690640007,1.35838799940873,0.0641710457686228,0.294465067192268,0.358822528896786,-707.628992409407,1.05877757592299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,80,1.90936306017739,9821.10483386755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"22",2009,1,1,5,"i","85-95",85,95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"23",2009,1,1,5,"i","95-105",95,105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24",2009,1,1,5,"i","105-115",105,115,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,110,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"25",2009,1,2,1,"i","0-5",0,5,0.0593301128139436,75.9937646141882,461.720940649496,10.67,2.96650564069718,0.225435931385803,1.36969777486474,0.0316526151862389,1.1964120800804,0.785006863850641,187.9039122772,9.39191694856936,1,1,0,0,461.720940649496,0,10.67,NA,NA,NA,NA,187.9039122772,NA,NA,NA,6259.4,3,2.5,46.1720940649496,-1440.53495375604,NA,NA,NA,NA,1,0,1,0,1.36969777486474,0,0.0316526151862389,0,100,0,43.272815431068,NA
"26",2009,1,2,1,"i","05-15",5,15,0.112778494337953,226.698406885185,400.509518477043,12.79,11.2778494337953,2.55667049973237,4.51688604618594,0.144243694258241,0.994594338011369,0.843162403181217,-12.4786226054652,8.38604552228098,1,1,0,0,400.509518477043,0,12.79,NA,NA,NA,NA,-12.4786226054652,NA,NA,NA,22544.8,3,10,40.0509518477043,43.5414743163305,NA,NA,NA,NA,1,0,1,0,4.51688604618594,0,0.144243694258241,0,100,0,31.3142704047727,NA
"27",2009,1,2,1,"i","15-25",15,25,0.275653476857529,250.000000000002,439.889516889659,17.8561874370171,27.5653476857529,6.89133692143828,12.1257074763813,0.49221201504335,0.882780888243881,1.02189082834333,-123.496921931801,9.02105693133197,1,1,0,0,439.889516889659,0,17.8561874370171,NA,NA,NA,NA,-123.496921931801,NA,NA,NA,4649.9,3,20,43.9889516889659,1001.54041321986,NA,NA,NA,NA,1,0,1,0,12.1257074763813,0,0.49221201504335,0,100,0,24.6351310122192,NA
